1,0.064703238,1.40453E-05,1.40453E-05,0.01028833,1.40453E-05,0.003505202,1.40453E-05,0.005253193,0.123990437,0.99,0.00525,1
1,0.064703238,1.40453E-05,1.40453E-05,0.02047081,1.40453E-05,0.003505202,1.40453E-05,0.005253193,0.123990437,0.99,0.005253193,1
1,0.064703238,1.40453E-05,1.40453E-05,0.030548529,1.40453E-05,0.003505202,1.40453E-05,0.005253193,0.123990437,0.99,0.005253193,1
1,0.064703238,1.40453E-05,1.40453E-05,0.040522565,1.40453E-05,0.003505202,1.40453E-05,0.005253193,0.123990437,0.99,0.005253193,1
1,0.064703238,1.40453E-05,1.40453E-05,0.050393985,1.40453E-05,0.003505202,1.40453E-05,0.005253193,0.123990437,0.99,0.005253193,1
1,0.064703238,1.40453E-05,1.40453E-05,0.060163845,1.40453E-05,0.003505202,1.40453E-05,0.005253193,0.123990437,0.99,0.005253193,1
1,0.064703238,1.40453E-05,1.40453E-05,0.069833189,1.40453E-05,0.003505202,1.40453E-05,0.005253193,0.123990437,0.99,0.005253193,1
1,0.064703238,1.40453E-05,1.40453E-05,0.079403052,1.40453E-05,0.003505202,1.40453E-05,0.005253193,0.123990437,0.99,0.005253193,1
1,0.064703238,1.40453E-05,1.40453E-05,0.088874457,1.40453E-05,0.003505202,1.40453E-05,0.005253193,0.123990437,0.99,0.005253193,1
1,0.064703238,1.40453E-05,1.40453E-05,0.098248417,1.40453E-05,0.003505202,1.40453E-05,0.005253193,0.123990437,0.99,0.005253193,1
1,0.071917335,1.56712E-05,1.56712E-05,0.107525934,1.56712E-05,0.003910155,1.56712E-05,0.005859496,0.137311682,0.99,0.005859496,1
1,0.072907592,1.58953E-05,1.58953E-05,0.116708002,1.58953E-05,0.003965975,1.58953E-05,0.00594306,0.139132366,0.99,0.00594306,1
1,0.096769658,2.13704E-05,2.13704E-05,0.125795601,2.13704E-05,0.005328413,2.13704E-05,0.007981964,0.182429615,0.99,0.007981964,1
1,0.119241719,2.66604E-05,2.66604E-05,0.134789704,2.66604E-05,0.006643037,2.66604E-05,0.009947988,0.22219392,0.99,0.009947988,1
1,0.120061636,2.6856E-05,2.6856E-05,0.143691273,2.6856E-05,0.006691601,2.6856E-05,0.010020591,0.223626215,0.99,0.010020591,1
1,0.138379966,3.12732E-05,3.12732E-05,0.152501259,3.12732E-05,0.007787936,3.12732E-05,0.011659129,0.255285558,0.99,0.011659129,1
1,0.148519407,3.37587E-05,3.37587E-05,0.161220606,3.37587E-05,0.008404305,3.37587E-05,0.012579933,0.272529051,0.99,0.012579933,1
1,0.156681709,3.57812E-05,3.57812E-05,0.169850245,3.57812E-05,0.008905558,3.57812E-05,0.013328553,0.286264951,0.99,0.013328553,1
1,0.174409454,4.0242E-05,4.0242E-05,0.178391099,4.0242E-05,0.01001026,4.0242E-05,0.014977751,0.315651775,0.99,0.014977751,1
1,0.193919532,4.52634E-05,4.52634E-05,0.186844082,4.52634E-05,0.011252314,4.52634E-05,0.016830901,0.347286487,0.99,0.016830901,1
1,0.200862542,4.70797E-05,4.70797E-05,0.195210099,4.70797E-05,0.011701202,4.70797E-05,0.017500358,0.358365556,0.99,0.017500358,1
1,0.210590084,4.96512E-05,4.96512E-05,0.203490042,4.96512E-05,0.012336375,4.96512E-05,0.018447375,0.373730112,0.99,0.018447375,1
1,0.226102501,5.38182E-05,5.38182E-05,0.211684799,5.38182E-05,0.013364787,5.38182E-05,0.01998005,0.397850623,0.99,0.01998005,1
1,0.248512325,5.99878E-05,5.99878E-05,0.219795246,5.99878E-05,0.014885499,5.99878E-05,0.02224495,0.431868277,0.99,0.02224495,1
1,0.266188757,6.49855E-05,6.49855E-05,0.22782225,6.49855E-05,0.016115631,6.49855E-05,0.024075791,0.458010218,0.99,0.024075791,1
1,0.273412316,6.70626E-05,6.70626E-05,0.235766669,6.70626E-05,0.016626429,6.70626E-05,0.024835691,0.468517889,0.99,0.024835691,1
1,0.294677952,7.32993E-05,7.32993E-05,0.243629353,7.32993E-05,0.018158609,7.32993E-05,0.027113886,0.498860789,0.99,0.027113886,1
1,0.318221041,8.04272E-05,8.04272E-05,0.251411144,8.04272E-05,0.01990679,8.04272E-05,0.029711084,0.531423789,0.99,0.029711084,1
1,0.328182001,8.35173E-05,8.35173E-05,0.259112873,8.35173E-05,0.020663718,8.35173E-05,0.0308349,0.544875167,0.99,0.0308349,1
1,0.346871157,8.94408E-05,8.94408E-05,0.266735364,8.94408E-05,0.022113042,8.94408E-05,0.032985511,0.569590088,0.99,0.032985511,1
1,0.367714019,9.62502E-05,9.62502E-05,0.274279432,9.62502E-05,0.023776478,9.62502E-05,0.035451873,0.59634773,0.99,0.035451873,1
1,0.383862601,0.000101682,0.000101682,0.281745885,0.000101682,0.025101387,0.000101682,0.037414803,0.616494708,0.99,0.037414803,1
1,0.39511339,0.000105551,0.000105551,0.28913552,0.000105551,0.026044048,0.000105551,0.038810597,0.630229538,0.99,0.038810597,1
1,0.402296528,0.000108059,0.000108059,0.296449128,0.000108059,0.026654624,0.000108059,0.039714315,0.638869002,0.99,0.039714315,1
1,0.443601976,0.000123094,0.000123094,0.303687491,0.000123094,0.030306658,0.000123094,0.045113792,0.686586721,0.99,0.045113792,1
1,0.44430533,0.00012336,0.00012336,0.310851384,0.00012336,0.030371044,0.00012336,0.045208894,0.687370301,0.99,0.045208894,1
1,0.473579752,0.000134722,0.000134722,0.317941572,0.000134722,0.033121754,0.000134722,0.049268937,0.719122821,0.99,0.049268937,1
